CaseMasterID,ComplainantName,AgeYear,OccupationID,ReligionID,CasteID
6279,Anil Khan,28,8,,
6280,Sandeep Jadhav,32,6,,
6281,Chandana Angadi,38,5,,
6282,Reshma Nayaka,52,7,,
6283,Kiran Hegde,50,10,,
6284,Rajesh Kattimani,47,4,,
6285,Savitha Naik,52,8,,
6286,Latha Hiremath,60,4,,
6287,Madhu Kodagu,64,4,,
6288,Lokesh Bhat,28,1,,
6289,Usha Kattimani,32,10,,
6290,Praveen Iyer,31,3,,
6291,Thimmaiah Angadi,48,7,,
6292,Nandini Iyer,46,5,,
6293,Zameer Suvarna,53,4,,
6294,Shivakumar Naik,33,9,,
6295,Chandana Kumar,41,2,,
6296,Mahesh Mudaliar,29,3,,
6297,Yashwanth Shetty,44,2,,
6298,Shivakumar Iyer,53,3,,
6299,Prakash Sharma,38,1,,
6300,Yashoda Madiwalar,65,5,,
6301,Yogesh Salian,29,1,,
6302,Srinivas Acharya,35,1,,
6303,Chetan Pawar,42,6,,
6304,Kavya Badiger,35,9,,
6305,Triveni Acharya,55,10,,
6306,Harini Kattimani,61,7,,
6307,Farhan Kodagu,50,7,,
6308,Kalpana Angadi,29,8,,
6309,Jyothi Kattimani,55,9,,
6310,Kiran Uppar,51,8,,
6311,Yashwanth Devadiga,33,4,,
6312,Sunitha Shanbhag,33,5,,
6313,Bindu Kodagu,50,5,,
6314,Arun Kumar,48,9,,
6315,Mohammed Pawar,63,7,,
6316,Krishna Pawar,33,1,,
6317,Srinivas Naik,49,3,,
6318,Venkatesh Rai,21,3,,
6319,Krishna Iyer,63,3,,
6320,Mamatha Uppar,42,4,,
6321,Chandru Kodagu,47,5,,
6322,Netravati Wali,24,2,,
6323,Meena Madiwalar,34,4,,
6324,Anand Reddy,45,1,,
6325,Srinivas Shanbhag,52,4,,
6326,Mohammed Talawar,31,10,,
6327,Anand Iyer,34,1,,
6328,Lakshmi Badiger,57,2,,
6329,Venkatesh Desai,61,2,,
6330,Naveen Uppar,27,10,,
6331,Mahesh Hadimani,50,7,,
6332,Nithin Khan,33,4,,
6333,Jagadish Iyer,54,2,,
6334,Chandana Rai,63,4,,
6335,Ganesh Rai,24,5,,
6336,Fatima Hiremath,28,6,,
6337,Sunitha Rao,64,9,,
6338,Ishwarya Desai,39,2,,
6339,Shwetha Mudaliar,63,5,,
6340,Prakash Naik,40,9,,
6341,Pavan Acharya,60,7,,
6342,Vani Hiremath,34,5,,
6343,Uma Shanbhag,43,1,,
6344,Chandana Kodagu,37,8,,
6345,Kavya Naik,62,5,,
6346,Basavaraj Talawar,55,6,,
6347,Raghavendra Doddamani,41,8,,
6348,Lalitha Salian,42,8,,
6349,Latha Talawar,36,3,,
6350,Netravati Patil,22,6,,
6351,Jagadish Mudaliar,49,9,,
6352,Chandru Iyer,38,2,,
6353,Zeenath Hiremath,55,1,,
6354,Ranganath Pawar,56,4,,
6355,Sunitha Suvarna,46,1,,
6356,Ramesh Acharya,51,1,,
6357,Sushma Hadimani,57,7,,
6358,Netravati Murthy,20,1,,
6359,Lokesh Angadi,22,6,,
6360,Mamatha Bhat,34,8,,
6361,Sushma Lamani,44,8,,
6362,Savitha Salian,41,6,,
6363,Rizwan Rao,49,3,,
6364,Pavan Bhat,44,6,,
6365,Usha Lamani,57,10,,
6366,Abdul Iyer,33,9,,
6367,Prakash Uppar,48,2,,
6368,Ruksana Patil,37,10,,
6369,Bhavya Doddamani,40,9,,
6370,Karthik Bandi,20,7,,
6371,Lakshmi Hegde,38,2,,
6372,Rizwan Shetty,45,6,,
6373,Akshata Rao,57,5,,
6374,Naveen Desai,62,9,,
6375,Divya Patil,25,3,,
6376,Sunitha Doddamani,50,1,,
6377,Kamala Pujari,53,3,,
6378,Tejaswini Chavan,33,6,,
6379,Puneeth Salian,55,3,,
6380,Gayathri Devadiga,25,8,,
6381,Roopa Salian,38,6,,
6382,Bindu Pujari,23,8,,
6383,Madhu Talawar,65,9,,
6384,Tejaswini Hadimani,61,2,,
6385,Deepika Desai,63,1,,
6386,Sabiha Lamani,41,7,,
6387,Noor Khan,35,8,,
6388,Venkatesh Chavan,31,5,,
6389,Prakash Uppar,65,2,,
6390,Bharathi Rai,65,2,,
6391,Hemalatha Kumar,63,9,,
6392,Bharathi Wali,43,8,,
6393,Dinesh Lamani,29,6,,
6394,Noor Mallya,21,5,,
6395,Zeenath Khan,21,6,,
6396,Balaji Belagavi,64,4,,
6397,Noor Bandi,31,3,,
6398,Savitha Doddamani,58,5,,
6399,Shivakumar Bandi,62,3,,
6400,Suresh Rao,54,8,,
6401,Ananya Naik,58,10,,
6402,Pooja Hegde,52,10,,
6403,Netravati Jadhav,29,9,,
6404,Balaji Suvarna,35,3,,
6405,Varun Gowda,39,8,,
6406,Sunitha Gowda,32,6,,
6407,Akshata Mudaliar,52,4,,
6408,Suresh Madiwalar,50,6,,
6409,Gowramma Gowda,21,8,,
6410,Ruksana Hadimani,48,8,,
6411,Girish Desai,46,8,,
6412,Raghavendra Rao,61,8,,
6413,Bhavya Badiger,24,2,,
6414,Vinay Patil,59,5,,
6415,Geetha Chavan,25,3,,
6416,Ishwarya Desai,63,4,,
6417,Hemalatha Shetty,35,2,,
6418,Sushma Talawar,28,2,,
6419,Akshata Chavan,37,6,,
6420,Rekha Bhat,57,4,,
6421,Vidya Bandi,63,8,,
6422,Vijay Shetty,65,4,,
6423,Bhavya Kattimani,61,2,,
6424,Chaitra Kattimani,32,2,,
6425,Praveen Lamani,21,4,,
6426,Hemalatha Murthy,63,5,,
6427,Bharathi Mallya,64,5,,
6428,Sharath Rao,47,3,,
6429,Balaji Sharma,27,6,,
6430,Prakash Rai,39,6,,
6431,Lohith Badiger,25,4,,
6432,Rekha Angadi,52,4,,
6433,Yogesh Sharma,55,10,,
6434,Sabiha Bhat,34,3,,
6435,Puneeth Hegde,48,5,,
6436,Nithin Khan,62,5,,
6437,Anil Angadi,52,8,,
6438,Arun Uppar,56,7,,
6439,Yashwanth Kamath,39,3,,
6440,Manjula Uppar,41,8,,
6441,Darshan Kattimani,49,9,,
6442,Hemalatha Uppar,64,7,,
6443,Geetha Jadhav,41,4,,
6444,Triveni Hadimani,44,1,,
6445,Omkar Bhat,46,2,,
6446,Lohith Bandi,63,10,,
6447,Imran Shetty,49,6,,
6448,Imran Talawar,25,10,,
6449,Uday Kodagu,34,4,,
6450,Padma Bhat,49,10,,
6451,Harish Desai,53,3,,
6452,Thimmaiah Khan,54,6,,
6453,Tejaswini Devadiga,65,1,,
6454,Sunil Wali,48,1,,
6455,Pooja Sharma,42,4,,
6456,Rizwan Devadiga,24,7,,
6457,Puneeth Madiwalar,47,9,,
6458,Deepa Salian,42,1,,
6459,Triveni Desai,27,10,,
6460,Anil Iyer,28,10,,
6461,Manjula Belagavi,44,10,,
6462,Shivakumar Sharma,30,4,,
6463,Raghavendra Kulkarni,23,8,,
6464,Zeenath Reddy,36,8,,
6465,Meena Doddamani,26,2,,
6466,Sahana Hegde,54,3,,
6467,Hemalatha Pawar,47,8,,
6468,Sharath Belagavi,47,7,,
6469,Madhu Mudaliar,30,10,,
6470,Sabiha Shanbhag,39,9,,
6471,Uma Nayaka,20,4,,
6472,Raghavendra Mallya,50,3,,
6473,Harish Wali,59,5,,
6474,Harini Uppar,28,5,,
6475,Thimmaiah Kamath,21,5,,
6476,Tejaswini Kamath,36,3,,
6477,Anand Rai,52,4,,
6478,Kamala Belagavi,60,8,,
6479,Rachana Hiremath,46,3,,
6480,Pallavi Devadiga,40,5,,
6481,Rachana Devadiga,31,2,,
6482,Ayesha Murthy,22,1,,
6483,Deepa Iyer,46,5,,
6484,Gayathri Kulkarni,20,4,,
6485,Indira Desai,47,5,,
6486,Deepika Patil,31,7,,
6487,Naveen Wali,34,3,,
6488,Lakshmi Angadi,32,4,,
6489,Fatima Badiger,26,9,,
6490,Pallavi Salian,23,9,,
6491,Savitha Khan,27,9,,
6492,Jagadish Salian,57,4,,
6493,Anand Wali,49,6,,
6494,Ramesh Nayaka,43,6,,
6495,Naveen Bhat,24,4,,
6496,Vijay Gaonkar,42,2,,
6497,Pallavi Hadimani,24,10,,
6498,Vani Bhat,23,9,,
6499,Waseem Suvarna,54,4,,
6500,Yashwanth Mudaliar,53,10,,
6501,Gayathri Gowda,47,5,,
6502,Mamatha Madiwalar,20,5,,
6503,Naveen Naik,32,8,,
6504,Triveni Mallya,44,3,,
6505,Reshma Doddamani,60,5,,
6506,Manjula Salian,60,8,,
6507,Ayesha Madiwalar,42,2,,
6508,Yashoda Devadiga,50,3,,
6509,Deepa Shetty,34,7,,
6510,Hanumantha Doddamani,41,10,,
6511,Vinay Shetty,41,10,,
6512,Rachana Bandi,48,10,,
6513,Ganesh Devadiga,21,5,,
6514,Reshma Bandi,37,5,,
6515,Gowramma Hadimani,49,4,,
6516,Lokesh Rao,35,7,,
6517,Tanveer Kulkarni,49,7,,
6518,Sabiha Kattimani,23,10,,
6519,Vani Badiger,32,7,,
6520,Basavaraj Chavan,49,1,,
6521,Imran Hegde,52,4,,
6522,Sahana Kattimani,29,9,,
6523,Ishwarya Khan,51,2,,
6524,Basavaraj Iyer,62,3,,
6525,Meena Talawar,34,10,,
6526,Bhavya Gowda,64,1,,
6527,Bharathi Belagavi,39,5,,
6528,Rajesh Rao,59,5,,
6529,Arun Desai,35,1,,
6530,Usha Acharya,21,7,,
6531,Nithin Bandi,25,7,,
6532,Naveen Patil,21,2,,
6533,Prakash Kulkarni,56,4,,
6534,Reshma Acharya,33,1,,
6535,Gowramma Shanbhag,54,4,,
6536,Sahana Bandi,32,4,,
6537,Roopa Kamath,37,3,,
6538,Tanveer Uppar,25,7,,
6539,Kalpana Kattimani,38,5,,
6540,Fatima Patil,32,8,,
6541,Suresh Kattimani,62,5,,
6542,Darshan Jadhav,28,4,,
6543,Raghavendra Mudaliar,28,8,,
6544,Puneeth Iyer,30,6,,
6545,Santosh Devadiga,26,7,,
6546,Ramesh Acharya,55,8,,
6547,Mohammed Reddy,22,9,,
6548,Ayesha Hegde,26,5,,
6549,Manjunath Lamani,53,1,,
6550,Abdul Devadiga,36,9,,
6551,Basavaraj Acharya,29,8,,
6552,Geetha Bhat,49,6,,
6553,Uday Devadiga,44,6,,
6554,Mohammed Nayaka,35,5,,
6555,Vidya Madiwalar,32,10,,
6556,Rekha Desai,59,2,,
6557,Sandeep Nayaka,39,6,,
6558,Ruksana Mudaliar,30,9,,
6559,Tanveer Shetty,43,10,,
6560,Indira Shetty,33,6,,
6561,Noor Devadiga,45,9,,
6562,Praveen Kumar,44,6,,
6563,Pallavi Kumar,31,5,,
6564,Farhan Pujari,22,3,,
6565,Chetan Kamath,56,9,,
6566,Nandish Lamani,39,9,,
6567,Noor Kamath,57,6,,
6568,Varun Hadimani,27,5,,
6569,Vijay Angadi,44,3,,
6570,Lohith Doddamani,60,1,,
6571,Sandeep Shanbhag,31,3,,
6572,Naveen Bandi,22,10,,
6573,Mamatha Gowda,28,3,,
6574,Eshwar Bhat,50,4,,
6575,Tanveer Mallya,38,10,,
6576,Dinesh Kulkarni,65,1,,
6577,Anand Mallya,22,2,,
6578,Venkatesh Rai,30,7,,
6579,Gopal Salian,64,9,,
6580,Pooja Hegde,47,2,,
6581,Balaji Sharma,40,9,,
6582,Divya Nayaka,39,1,,
6583,Sunitha Badiger,23,5,,
6584,Chandana Angadi,24,3,,
6585,Mahesh Belagavi,24,6,,
6586,Nithin Devadiga,36,6,,
6587,Mamatha Gaonkar,46,8,,
6588,Ananya Hegde,42,9,,
6589,Puneeth Doddamani,35,9,,
6590,Yashoda Kamath,21,10,,
6591,Jyothi Nayaka,31,6,,
6592,Sandeep Devadiga,36,4,,
6593,Uday Wali,46,10,,
6594,Chetan Talawar,61,6,,
6595,Arun Gowda,56,5,,
6596,Sahana Reddy,22,10,,
6597,Lokesh Mallya,22,5,,
6598,Harish Patil,63,8,,
6599,Omkar Jadhav,59,7,,
6600,Meena Shetty,26,9,,
6601,Jagadish Mudaliar,60,7,,
6602,Devaraj Shanbhag,31,2,,
6603,Rachana Pawar,45,8,,
6604,Bharathi Rao,38,9,,
6605,Vinay Hadimani,24,5,,
6606,Triveni Mallya,63,7,,
6607,Praveen Rai,55,1,,
6608,Mamatha Nayaka,25,6,,
6609,Divya Desai,46,5,,
6610,Yashoda Kodagu,26,3,,
6611,Vani Angadi,61,8,,
6612,Naveen Pawar,21,4,,
6613,Sunil Rai,45,1,,
6614,Jyothi Badiger,55,5,,
6615,Nandini Kattimani,33,7,,
6616,Akshata Gowda,41,4,,
6617,Divya Mudaliar,64,8,,
6618,Ganesh Chavan,45,2,,
6619,Dhanya Kodagu,42,3,,
6620,Chandru Doddamani,24,6,,
6621,Nagaraj Iyer,34,10,,
6622,Shwetha Bhat,54,4,,
6623,Anand Salian,58,5,,
6624,Mamatha Reddy,61,2,,
6625,Rizwan Devadiga,47,4,,
6626,Nandini Kulkarni,29,3,,
6627,Deepa Gowda,35,3,,
6628,Dhanya Gaonkar,31,2,,
6629,Bharathi Kumar,33,3,,
6630,Santosh Desai,28,3,,
6631,Nandish Kattimani,58,3,,
6632,Devaraj Desai,45,3,,
6633,Harish Uppar,39,2,,
6634,Manjunath Wali,55,6,,
6635,Ravi Salian,27,1,,
6636,Noor Mallya,45,3,,
6637,Yashwanth Nayaka,57,9,,
6638,Suresh Angadi,23,2,,
6639,Sandeep Kamath,48,8,,
6640,Krishna Bhat,27,1,,
6641,Sharath Jadhav,29,5,,
6642,Abdul Iyer,50,10,,
6643,Bharathi Talawar,36,3,,
6644,Divya Wali,21,6,,
6645,Gopal Iyer,40,8,,
6646,Kavya Hegde,23,5,,
6647,Ayesha Iyer,47,7,,
6648,Latha Wali,27,10,,
6649,Devaraj Hegde,63,7,,
6650,Yogesh Nayaka,42,8,,
6651,Umesh Uppar,36,7,,
6652,Arun Pujari,40,8,,
6653,Bindu Hegde,41,6,,
6654,Chandana Bandi,47,5,,
6655,Devaraj Sharma,27,8,,
6656,Jagadish Khan,24,6,,
6657,Venkatesh Acharya,54,3,,
6658,Yogesh Uppar,24,8,,
6659,Sharath Reddy,48,6,,
6660,Manjula Pujari,20,5,,
6661,Salman Sharma,46,3,,
6662,Raghavendra Hiremath,24,5,,
6663,Ishwarya Uppar,36,10,,
6664,Savitha Kodagu,24,1,,
6665,Sandeep Salian,45,8,,
6666,Kavya Naik,36,10,,
6667,Ravi Doddamani,40,3,,
6668,Kavya Kulkarni,39,3,,
6669,Tejaswini Lamani,32,4,,
6670,Sandeep Pawar,21,2,,
6671,Prakash Belagavi,27,5,,
6672,Divya Patil,41,7,,
6673,Ayesha Rao,59,6,,
6674,Umesh Madiwalar,43,2,,
6675,Sunitha Bhat,20,6,,
6676,Sandeep Chavan,52,1,,
6677,Harini Wali,53,4,,
6678,Yashwanth Angadi,47,3,,
6679,Netravati Suvarna,30,2,,
6680,Pallavi Reddy,51,4,,
6681,Nandini Jadhav,35,5,,
6682,Ayesha Lamani,44,9,,
6683,Anil Bandi,65,1,,
6684,Roopa Badiger,48,10,,
6685,Basavaraj Bhat,48,1,,
6686,Rizwan Devadiga,26,1,,
6687,Kamala Bandi,23,10,,
6688,Nithin Badiger,26,8,,
6689,Balaji Wali,49,2,,
6690,Suresh Devadiga,43,2,,
6691,Ayesha Kodagu,43,10,,
6692,Deepa Kumar,41,1,,
6693,Lohith Reddy,46,5,,
6694,Nandish Rao,52,9,,
6695,Sunitha Pawar,65,1,,
6696,Manjunath Iyer,54,3,,
6697,Usha Rao,56,7,,
6698,Harish Kumar,56,3,,
6699,Gowramma Bandi,48,7,,
6700,Nandish Mallya,29,5,,
6701,Karthik Belagavi,20,9,,
6702,Vidya Gowda,55,8,,
6703,Zeenath Badiger,28,9,,
6704,Pavan Kodagu,56,6,,
6705,Vidya Talawar,45,1,,
6706,Waseem Kumar,44,10,,
6707,Sunil Shetty,48,10,,
6708,Praveen Wali,49,2,,
6709,Latha Gaonkar,57,7,,
6710,Varun Hegde,53,4,,
6711,Sharath Gowda,45,5,,
6712,Kavya Pujari,51,2,,
6713,Sunil Uppar,53,5,,
6714,Uma Doddamani,54,7,,
6715,Gopal Hegde,48,6,,
6716,Rizwan Hadimani,29,7,,
6717,Lakshmi Hegde,26,5,,
6718,Netravati Pujari,24,5,,
6719,Netravati Kulkarni,39,9,,
6720,Shwetha Wali,31,10,,
6721,Fatima Lamani,25,4,,
6722,Girish Chavan,60,6,,
6723,Sushma Wali,29,1,,
6724,Rekha Kattimani,29,9,,
6725,Kiran Naik,47,3,,
6726,Nithin Belagavi,49,10,,
6727,Zameer Uppar,45,9,,
6728,Basavaraj Badiger,52,1,,
6729,Madhu Doddamani,27,2,,
6730,Venkatesh Angadi,48,7,,
6731,Dinesh Belagavi,42,10,,
6732,Latha Kumar,37,10,,
6733,Ranganath Desai,42,3,,
6734,Vidya Murthy,55,8,,
6735,Sunitha Angadi,23,4,,
6736,Bharathi Suvarna,29,8,,
6737,Yashoda Angadi,32,9,,
6738,Latha Pawar,40,6,,
6739,Rajesh Rai,63,2,,
6740,Ganesh Wali,37,10,,
6741,Zeenath Talawar,38,6,,
6742,Yogesh Gaonkar,57,1,,
6743,Mohammed Khan,42,7,,
6744,Yashwanth Suvarna,44,9,,
6745,Raghavendra Gowda,44,10,,
6746,Noor Reddy,23,1,,
6747,Indira Suvarna,54,2,,
6748,Deepika Angadi,57,2,,
6749,Savitha Sharma,49,10,,
6750,Sunitha Shanbhag,26,3,,
6751,Krishna Lamani,58,7,,
6752,Madhu Badiger,58,2,,
6753,Lalitha Kumar,31,7,,
6754,Arun Badiger,50,6,,
6755,Divya Pujari,26,9,,
6756,Ishwarya Shetty,37,3,,
6757,Umesh Uppar,65,4,,
6758,Darshan Gaonkar,52,3,,
6759,Waseem Devadiga,44,4,,
6760,Netravati Mallya,62,5,,
6761,Rajesh Gaonkar,33,10,,
6762,Raghavendra Kumar,23,5,,
6763,Divya Uppar,45,5,,
6764,Harini Desai,46,3,,
6765,Lakshmi Kattimani,37,5,,
6766,Jagadish Wali,47,4,,
6767,Kiran Doddamani,24,4,,
6768,Jagadish Pujari,26,1,,
6769,Umesh Murthy,50,8,,
6770,Dinesh Kattimani,51,4,,
6771,Nagaraj Bandi,39,3,,
6772,Noor Mudaliar,24,3,,
6773,Sahana Talawar,65,6,,
6774,Shivakumar Gaonkar,62,8,,
6775,Varun Badiger,22,4,,
6776,Manjula Angadi,53,1,,
6777,Mamatha Desai,47,10,,
6778,Santosh Angadi,58,9,,
6779,Ayesha Hadimani,39,9,,
6780,Chaitra Reddy,40,9,,
6781,Thimmaiah Hegde,61,3,,
6782,Nandini Chavan,47,5,,
6783,Harish Pujari,48,1,,
6784,Kamala Acharya,59,1,,
6785,Bhavya Chavan,40,3,,
6786,Vinay Shetty,59,8,,
6787,Imran Lamani,29,5,,
6788,Tejaswini Kattimani,64,4,,
6789,Srinivas Kumar,39,3,,
6790,Manjunath Shanbhag,33,10,,
6791,Girish Wali,48,2,,
6792,Basavaraj Mallya,49,9,,
6793,Noor Gowda,28,6,,
6794,Krishna Mallya,27,3,,
6795,Fatima Bandi,23,10,,
6796,Nandini Rao,39,9,,
6797,Savitha Uppar,47,5,,
6798,Omkar Angadi,42,3,,
6799,Prakash Shanbhag,33,5,,
6800,Vijay Wali,52,9,,
6801,Anand Shetty,47,7,,
6802,Harini Rai,34,3,,
6803,Ruksana Kodagu,28,1,,
6804,Praveen Rao,47,6,,
6805,Dhanya Kodagu,53,3,,
6806,Madhu Badiger,53,7,,
6807,Tanveer Naik,55,9,,
6808,Mamatha Belagavi,27,2,,
6809,Zeenath Reddy,49,4,,
6810,Shivakumar Reddy,34,3,,
6811,Devaraj Uppar,55,1,,
6812,Zeenath Sharma,21,4,,
6813,Mahesh Iyer,32,4,,
6814,Raghavendra Suvarna,50,9,,
6815,Sahana Talawar,20,1,,
6816,Akshata Pawar,29,5,,
6817,Uma Talawar,59,3,,
6818,Chaitra Chavan,33,5,,
6819,Jyothi Angadi,29,7,,
6820,Kavya Bandi,27,8,,
6821,Deepa Bandi,45,4,,
6822,Deepa Patil,29,6,,
6823,Yashoda Khan,55,10,,
6824,Yashwanth Salian,33,1,,
6825,Meena Lamani,48,6,,
6826,Roopa Pawar,51,7,,
6827,Ravi Rao,63,10,,
6828,Basavaraj Mallya,40,8,,
6829,Yashoda Nayaka,62,5,,
6830,Praveen Angadi,22,10,,
6831,Vidya Kamath,33,10,,
6832,Santosh Uppar,30,6,,
6833,Mohammed Hiremath,52,2,,
6834,Chandru Bandi,51,10,,
6835,Lokesh Gaonkar,57,6,,
6836,Yashwanth Kamath,31,6,,
6837,Anitha Naik,64,8,,
6838,Chandana Shetty,31,1,,
6839,Meena Patil,25,5,,
6840,Rachana Hadimani,44,3,,
6841,Imran Lamani,26,8,,
6842,Pallavi Reddy,54,4,,
6843,Zameer Hiremath,57,4,,
6844,Gayathri Doddamani,61,6,,
6845,Padma Madiwalar,26,8,,
6846,Venkatesh Desai,59,5,,
6847,Jagadish Mudaliar,42,9,,
6848,Vani Sharma,21,3,,
6849,Divya Rai,21,5,,
6850,Vani Doddamani,40,3,,
6851,Suresh Lamani,40,9,,
6852,Naveen Patil,36,4,,
6853,Ruksana Acharya,55,8,,
6854,Noor Talawar,53,3,,
6855,Vinay Devadiga,34,4,,
6856,Ishwarya Hadimani,37,7,,
6857,Lokesh Kodagu,34,7,,
6858,Krishna Mudaliar,65,3,,
6859,Yashoda Kodagu,52,10,,
6860,Nandini Uppar,35,1,,
6861,Hemalatha Iyer,22,2,,
6862,Ranganath Murthy,34,4,,
6863,Netravati Angadi,26,4,,
6864,Devaraj Sharma,50,3,,
6865,Fatima Wali,27,3,,
6866,Vijay Sharma,51,4,,
6867,Zameer Desai,24,9,,
6868,Kamala Acharya,64,7,,
6869,Sushma Mudaliar,44,2,,
6870,Fatima Uppar,26,1,,
6871,Netravati Lamani,53,6,,
6872,Manjula Patil,34,7,,
6873,Manjula Pawar,39,8,,
6874,Lokesh Sharma,31,1,,
6875,Omkar Kulkarni,33,6,,
6876,Lalitha Gowda,27,3,,
6877,Hemalatha Chavan,49,4,,
6878,Sunitha Murthy,36,10,,
6879,Omkar Rai,51,10,,
6880,Kalpana Patil,23,7,,
6881,Akshata Uppar,26,4,,
6882,Salman Shetty,32,8,,
6883,Pooja Pujari,25,4,,
6884,Vinay Wali,27,9,,
6885,Chaitra Wali,64,7,,
6886,Imran Pawar,62,7,,
6887,Girish Salian,48,6,,
6888,Nandini Shetty,53,10,,
6889,Sabiha Gaonkar,48,9,,
6890,Deepika Doddamani,22,5,,
6891,Bindu Reddy,62,2,,
6892,Balaji Acharya,33,5,,
6893,Fatima Reddy,47,6,,
6894,Hemalatha Hadimani,63,9,,
6895,Anand Belagavi,28,4,,
6896,Harini Rai,37,1,,
6897,Chandana Pujari,63,3,,
6898,Sunil Patil,36,9,,
6899,Chetan Kattimani,40,8,,
6900,Fatima Talawar,25,2,,
6901,Sunitha Uppar,23,7,,
6902,Latha Kamath,25,2,,
6903,Ishwarya Shanbhag,55,2,,
6904,Sunitha Rao,28,7,,
6905,Vidya Bhat,28,3,,
6906,Mohammed Doddamani,40,3,,
6907,Chaitra Talawar,43,3,,
6908,Gopal Suvarna,52,3,,
6909,Rajesh Jadhav,63,4,,
6910,Sunitha Khan,53,5,,
6911,Ganesh Chavan,37,10,,
6912,Ishwarya Kattimani,21,7,,
6913,Lakshmi Khan,32,7,,
6914,Mohammed Wali,62,1,,
6915,Sabiha Uppar,65,6,,
6916,Yashwanth Iyer,23,1,,
6917,Krishna Suvarna,31,1,,
6918,Dhanya Kamath,23,2,,
6919,Umesh Acharya,65,7,,
6920,Sharath Jadhav,53,6,,
6921,Mohammed Mallya,59,6,,
6922,Harish Chavan,33,8,,
6923,Sharath Hegde,54,4,,
6924,Lakshmi Kulkarni,33,9,,
6925,Madhu Gowda,53,2,,
6926,Manjula Kulkarni,55,3,,
6927,Uday Iyer,45,3,,
6928,Venkatesh Kodagu,32,4,,
6929,Sabiha Salian,24,4,,
6930,Yashoda Murthy,42,5,,
6931,Raghavendra Pujari,32,3,,
6932,Fatima Gowda,48,1,,
6933,Puneeth Chavan,22,10,,
6934,Divya Murthy,60,8,,
6935,Thimmaiah Kamath,32,8,,
6936,Kamala Jadhav,26,2,,
6937,Anand Shanbhag,24,9,,
6938,Ishwarya Bhat,56,10,,
6939,Hanumantha Hegde,63,3,,
6940,Mohammed Nayaka,48,4,,
6941,Yashwanth Wali,40,4,,
6942,Usha Rao,21,4,,
6943,Deepika Murthy,32,10,,
6944,Krishna Patil,27,4,,
6945,Anitha Suvarna,28,6,,
6946,Hanumantha Wali,28,6,,
6947,Kavya Acharya,50,4,,
6948,Puneeth Chavan,54,8,,
6949,Jagadish Naik,59,7,,
6950,Tejaswini Nayaka,53,1,,
6951,Rajesh Kulkarni,27,10,,
6952,Mamatha Badiger,62,5,,
6953,Bindu Naik,23,5,,
6954,Farhan Acharya,43,5,,
6955,Farhan Gaonkar,54,3,,
6956,Yashwanth Bandi,53,3,,
6957,Manjula Doddamani,22,7,,
6958,Hemalatha Kattimani,46,2,,
6959,Devaraj Khan,25,7,,
6960,Venkatesh Kulkarni,55,7,,
6961,Sharath Salian,62,4,,
6962,Rizwan Kodagu,56,2,,
6963,Anitha Nayaka,40,7,,
6964,Kiran Iyer,61,4,,
6965,Rekha Pujari,60,8,,
6966,Manjunath Patil,23,10,,
6967,Shwetha Kumar,55,9,,
6968,Gopal Doddamani,65,8,,
6969,Jyothi Angadi,45,5,,
6970,Bharathi Kattimani,45,9,,
6971,Kiran Bandi,38,6,,
6972,Raghavendra Hegde,38,6,,
6973,Vijay Murthy,49,4,,
6974,Manjunath Kumar,29,4,,
6975,Pavan Gowda,22,5,,
6976,Srinivas Hegde,59,1,,
6977,Venkatesh Pawar,20,10,,
6978,Tejaswini Kodagu,56,3,,
6979,Anand Khan,54,1,,
6980,Roopa Bandi,38,8,,
6981,Meena Talawar,44,3,,
6982,Roopa Kattimani,37,10,,
6983,Darshan Angadi,30,7,,
6984,Imran Rai,38,2,,
6985,Omkar Pujari,23,5,,
6986,Chandru Shanbhag,26,10,,
6987,Anil Chavan,28,5,,
6988,Bindu Gowda,33,2,,
6989,Dhanya Acharya,60,1,,
6990,Roopa Naik,47,3,,
6991,Ishwarya Hadimani,31,7,,
6992,Nandish Kodagu,37,2,,
6993,Dhanya Murthy,59,6,,
6994,Mahesh Shanbhag,34,4,,
6995,Jyothi Rai,61,4,,
6996,Farhan Pujari,48,2,,
6997,Pallavi Desai,29,2,,
6998,Chandana Pawar,58,7,,
6999,Lohith Salian,60,7,,
7000,Gayathri Salian,28,1,,
7001,Ranganath Acharya,41,4,,
7002,Eshwar Suvarna,39,2,,
7003,Akshata Uppar,35,4,,
7004,Bharathi Shanbhag,61,3,,
7005,Girish Patil,30,1,,
7006,Sunitha Acharya,63,9,,
7007,Zameer Khan,37,3,,
7008,Naveen Kulkarni,29,3,,
7009,Chetan Uppar,64,1,,
7010,Zeenath Uppar,45,3,,
7011,Nandini Hegde,63,6,,
7012,Imran Kumar,26,10,,
7013,Savitha Gowda,38,8,,
7014,Geetha Uppar,34,6,,
7015,Deepika Hadimani,37,4,,
7016,Srinivas Rao,59,7,,
7017,Waseem Rao,36,3,,
7018,Harini Salian,33,9,,
7019,Latha Rao,49,10,,
7020,Hemalatha Gowda,27,2,,
7021,Hanumantha Mudaliar,61,8,,
7022,Jagadish Desai,30,10,,
7023,Chaitra Madiwalar,48,4,,
7024,Deepa Kulkarni,45,3,,
7025,Bharathi Iyer,52,2,,
7026,Rajesh Kattimani,57,2,,
7027,Yashwanth Khan,53,6,,
7028,Tanveer Khan,25,9,,
