CaseMasterID,VictimName,AgeYear,GenderID
6683,Sushma Uppar,24,F
6687,Uma Kamath,52,F
6688,Naveen Naik,41,M
6689,Ayesha Patil,25,F
6693,Lakshmi Belagavi,57,F
6697,Netravati Hadimani,60,F
6697,Vani Kumar,52,F
6698,Pooja Murthy,36,F
6698,Netravati Hiremath,20,F
6699,Ayesha Uppar,35,F
6702,Ayesha Chavan,44,F
6703,Srinivas Chavan,20,M
6704,Netravati Sharma,42,F
6706,Divya Gowda,59,F
6707,Zeenath Gowda,56,F
6707,Yashwanth Salian,22,M
6709,Noor Naik,27,F
6711,Pooja Desai,54,F
6713,Fatima Shanbhag,59,F
6713,Dhanya Murthy,17,F
6714,Imran Kumar,49,M
6714,Uma Sharma,58,F
6716,Pavan Kattimani,62,M
6717,Girish Naik,32,M
6718,Rekha Belagavi,29,F
6718,Ganesh Doddamani,67,M
6719,Darshan Hiremath,65,M
6720,Ravi Lamani,51,M
6721,Bindu Bandi,24,F
6721,Yogesh Wali,22,M
6722,Uma Kodagu,27,F
6722,Pooja Gaonkar,23,F
6723,Bharathi Kulkarni,19,F
6723,Farhan Suvarna,68,M
6725,Praveen Mallya,61,M
6726,Fatima Mudaliar,21,F
6727,Ramesh Patil,26,M
6728,Rachana Chavan,43,F
6730,Krishna Acharya,62,M
6730,Lokesh Chavan,58,M
6731,Zameer Bhat,32,M
6731,Kiran Pujari,45,M
6732,Ayesha Hiremath,24,F
6733,Meena Kodagu,47,F
6734,Ramesh Devadiga,28,M
6738,Hanumantha Hegde,68,M
6738,Vinay Salian,17,M
6740,Nandini Bhat,58,F
6740,Salman Pawar,21,M
6742,Shwetha Kodagu,66,F
6743,Lokesh Mallya,20,M
6744,Pavan Mudaliar,19,M
6745,Shwetha Mudaliar,67,F
6745,Indira Hiremath,27,F
6746,Rekha Jadhav,70,F
6747,Prakash Hegde,23,M
6747,Deepika Patil,17,F
6748,Omkar Bhat,42,M
6749,Imran Khan,18,M
6749,Thimmaiah Mudaliar,49,M
6752,Harish Gowda,30,M
6752,Yogesh Nayaka,44,M
6753,Prakash Sharma,58,M
6753,Manjula Kumar,19,F
6754,Lalitha Khan,27,F
6754,Shwetha Shanbhag,56,F
6755,Sahana Angadi,21,F
6756,Vani Hegde,65,F
6756,Anil Hegde,17,M
6757,Ganesh Shetty,47,M
6757,Shivakumar Khan,42,M
6758,Triveni Salian,38,F
6759,Meena Mallya,63,F
6759,Nagaraj Patil,65,M
6760,Harini Sharma,49,F
6760,Shivakumar Hiremath,31,M
6761,Ishwarya Wali,53,F
6761,Eshwar Belagavi,43,M
6762,Arun Badiger,51,M
6762,Imran Doddamani,67,M
6763,Raghavendra Gaonkar,60,M
6763,Jyothi Rao,50,F
6767,Srinivas Kulkarni,32,M
6768,Hemalatha Pujari,20,F
6768,Sushma Bandi,50,F
6770,Jagadish Iyer,66,M
6771,Lokesh Pujari,64,M
6771,Srinivas Rao,47,M
6772,Dinesh Gaonkar,40,M
6773,Farhan Desai,35,M
6773,Fatima Madiwalar,53,F
6774,Puneeth Mudaliar,20,M
6774,Santosh Hadimani,28,M
6775,Indira Devadiga,24,F
6775,Nandini Kulkarni,31,F
6776,Yashwanth Talawar,24,M
6778,Kamala Gowda,21,F
6780,Venkatesh Rai,56,M
6781,Santosh Nayaka,18,M
6781,Varun Uppar,64,M
6783,Gayathri Sharma,33,F
6784,Pavan Kulkarni,45,M
6785,Lohith Badiger,23,M
6785,Jagadish Jadhav,49,M
6786,Harish Naik,30,M
6786,Sabiha Iyer,49,F
6787,Salman Pawar,61,M
6787,Santosh Mallya,21,M
6789,Madhu Kulkarni,48,M
6790,Ravi Uppar,57,M
6790,Ganesh Hiremath,57,M
6791,Reshma Jadhav,53,F
6791,Gayathri Gaonkar,29,F
6792,Puneeth Rai,42,M
6793,Sandeep Kulkarni,23,M
6794,Abdul Sharma,67,M
6794,Savitha Angadi,42,F
6795,Sunitha Chavan,41,F
6796,Usha Jadhav,66,F
6796,Yogesh Shetty,44,M
6798,Rachana Rai,50,F
6798,Pallavi Gaonkar,59,F
6799,Chandru Devadiga,18,M
6799,Mamatha Iyer,65,F
6801,Pavan Naik,26,M
6801,Darshan Sharma,42,M
6804,Gayathri Bandi,64,F
6805,Madhu Khan,41,M
6805,Vani Hiremath,27,F
6806,Padma Suvarna,27,F
6807,Sharath Murthy,69,M
6807,Lalitha Devadiga,41,F
6808,Noor Hiremath,57,F
6808,Triveni Lamani,18,F
6809,Gowramma Chavan,68,F
6810,Chetan Kumar,65,M
6811,Pavan Rai,45,M
6812,Rachana Naik,21,F
6812,Vijay Bandi,24,M
6813,Chandru Kamath,60,M
6813,Sabiha Gaonkar,65,F
6814,Zameer Reddy,50,M
6814,Krishna Wali,63,M
6815,Zeenath Belagavi,21,F
6815,Fatima Shetty,37,F
6816,Ayesha Iyer,47,F
6817,Rachana Hegde,43,F
6818,Manjula Chavan,52,F
6818,Dhanya Pawar,44,F
6820,Prakash Badiger,40,M
6820,Vidya Kattimani,19,F
6821,Bharathi Doddamani,30,F
6823,Ruksana Shetty,69,F
6824,Kalpana Hegde,30,F
6825,Sunitha Lamani,28,F
6828,Ayesha Pujari,59,F
6828,Madhu Devadiga,28,M
6829,Usha Salian,21,F
6830,Chandana Kattimani,62,F
6830,Sunil Doddamani,50,M
6831,Chandru Doddamani,63,M
6832,Vijay Gowda,70,M
6832,Hemalatha Pawar,56,F
6833,Bhavya Rai,36,F
6835,Anil Chavan,46,M
6835,Lokesh Kulkarni,67,M
6836,Hemalatha Kumar,65,F
6837,Krishna Desai,49,M
6837,Nithin Kattimani,65,M
6838,Uma Talawar,68,F
6838,Srinivas Gowda,44,M
6839,Netravati Talawar,29,F
6839,Umesh Kulkarni,33,M
6840,Dinesh Kamath,56,M
6840,Shivakumar Madiwalar,49,M
6841,Anil Talawar,66,M
6843,Madhu Naik,17,M
6846,Tejaswini Gaonkar,60,F
6848,Kiran Badiger,25,M
6850,Yashoda Nayaka,53,F
6850,Devaraj Reddy,66,M
6851,Anand Sharma,58,M
6851,Mamatha Madiwalar,64,F
6852,Arun Mallya,28,M
6852,Vijay Hadimani,25,M
6853,Naveen Acharya,51,M
6854,Reshma Shetty,58,F
6854,Ayesha Hadimani,66,F
6855,Eshwar Hiremath,19,M
6855,Ganesh Acharya,70,M
6857,Usha Madiwalar,57,F
6857,Praveen Salian,29,M
6858,Girish Gaonkar,61,M
6859,Mahesh Desai,43,M
6859,Uma Iyer,56,F
6860,Tejaswini Hadimani,57,F
6862,Pavan Kulkarni,16,M
6863,Meena Gaonkar,41,F
6863,Harish Hegde,53,M
6864,Rekha Kumar,53,F
6864,Padma Shetty,23,F
6865,Karthik Shanbhag,54,M
6865,Padma Reddy,35,F
6867,Fatima Shetty,17,F
6867,Akshata Rai,61,F
6868,Anil Mudaliar,38,M
6868,Gowramma Iyer,17,F
6869,Gayathri Talawar,54,F
6869,Lohith Khan,34,M
6871,Rajesh Bhat,23,M
6875,Ramesh Hegde,20,M
6875,Ramesh Pawar,51,M
6876,Mamatha Murthy,48,F
6876,Anitha Patil,42,F
6877,Vijay Kamath,25,M
6877,Gowramma Murthy,38,F
6878,Ayesha Angadi,44,F
6878,Triveni Nayaka,67,F
6879,Farhan Iyer,30,M
6880,Fatima Kumar,23,F
6880,Santosh Suvarna,46,M
6883,Nandish Hiremath,56,M
6885,Pavan Kulkarni,50,M
6885,Umesh Reddy,22,M
6889,Kavya Reddy,38,F
6889,Shwetha Madiwalar,16,F
6890,Pavan Desai,64,M
6891,Rachana Shetty,37,F
6893,Devaraj Angadi,20,M
6894,Ramesh Kattimani,44,M
6894,Kamala Kumar,42,F
6895,Vinay Sharma,61,M
6896,Mahesh Chavan,56,M
6896,Darshan Shetty,19,M
6897,Gowramma Bhat,58,F
6897,Shwetha Sharma,31,F
6898,Gopal Talawar,19,M
6899,Shwetha Shetty,43,F
6899,Basavaraj Salian,50,M
6900,Savitha Doddamani,23,F
6900,Kavya Jadhav,44,F
6901,Abdul Desai,21,M
6901,Sharath Madiwalar,61,M
6904,Zameer Kodagu,61,M
6905,Ruksana Pawar,23,F
6905,Triveni Madiwalar,49,F
6907,Hanumantha Chavan,46,M
6908,Ganesh Naik,47,M
6910,Tejaswini Hiremath,56,F
6912,Bharathi Chavan,34,F
6913,Uday Shetty,42,M
6915,Lohith Talawar,28,M
6915,Pallavi Bandi,40,F
6916,Madhu Kodagu,36,M
6916,Devaraj Shanbhag,53,M
6917,Harini Kamath,16,F
6919,Nithin Pujari,28,M
6920,Deepa Salian,44,F
6920,Dhanya Madiwalar,29,F
6921,Anil Sharma,18,M
6921,Jyothi Chavan,56,F
6922,Noor Murthy,34,F
6922,Padma Chavan,57,F
6923,Devaraj Hadimani,60,M
6923,Usha Acharya,48,F
6924,Indira Gaonkar,67,F
6924,Gayathri Patil,47,F
6926,Hemalatha Kodagu,32,F
6926,Anitha Bhat,40,F
6927,Thimmaiah Uppar,33,M
6927,Fatima Naik,31,F
6928,Farhan Talawar,68,M
6928,Kiran Kumar,25,M
6929,Uday Hegde,41,M
6929,Triveni Jadhav,49,F
6931,Uday Salian,31,M
6931,Divya Doddamani,34,F
6932,Lalitha Khan,53,F
6932,Yogesh Shetty,64,M
6934,Thimmaiah Naik,30,M
6934,Kavya Angadi,36,F
6936,Prakash Shetty,66,M
6937,Deepa Khan,54,F
6937,Suresh Angadi,31,M
6938,Manjula Acharya,63,F
6940,Santosh Mudaliar,48,M
6943,Zameer Iyer,58,M
6944,Bharathi Belagavi,17,F
6945,Triveni Bandi,62,F
6946,Chandana Shanbhag,38,F
6946,Uma Pujari,37,F
6948,Ruksana Murthy,25,F
6948,Kamala Wali,24,F
6949,Harini Kumar,50,F
6949,Anil Desai,67,M
6950,Reshma Kodagu,64,F
6951,Anand Gaonkar,32,M
6951,Netravati Talawar,64,F
6952,Nandish Khan,35,M
6953,Tanveer Jadhav,27,M
6953,Ravi Kodagu,41,M
6955,Imran Jadhav,31,M
6955,Jyothi Acharya,39,F
6956,Shwetha Sharma,17,F
6957,Manjula Murthy,41,F
6957,Farhan Shetty,63,M
6961,Pooja Mudaliar,18,F
6964,Latha Kattimani,54,F
6964,Kamala Reddy,19,F
6966,Tejaswini Kodagu,57,F
6967,Latha Hegde,66,F
6967,Madhu Madiwalar,64,M
6968,Pallavi Reddy,40,F
6969,Netravati Gowda,34,F
6970,Tanveer Reddy,19,M
6971,Nandish Hegde,68,M
6971,Lalitha Angadi,28,F
6972,Sushma Hadimani,54,F
6973,Vinay Shanbhag,60,M
6976,Akshata Jadhav,49,F
6977,Imran Nayaka,17,M
6977,Ramesh Salian,58,M
6978,Usha Khan,64,F
6979,Mahesh Bandi,59,M
6979,Ramesh Gowda,53,M
6981,Triveni Kodagu,29,F
6982,Gopal Angadi,46,M
6982,Triveni Kumar,67,F
6983,Kalpana Angadi,43,F
6983,Vani Naik,33,F
6984,Yashwanth Murthy,26,M
6986,Sahana Kulkarni,30,F
6989,Rizwan Talawar,58,M
6989,Harish Kodagu,54,M
6990,Mohammed Lamani,42,M
6991,Karthik Pawar,49,M
6991,Madhu Kumar,56,M
6992,Rachana Chavan,53,F
6993,Nandini Reddy,29,F
6996,Bhavya Iyer,25,F
6997,Mohammed Kamath,38,M
6997,Ramesh Gaonkar,46,M
6998,Yogesh Hegde,32,M
6999,Meena Bandi,25,F
7000,Ganesh Iyer,35,M
7000,Kavya Angadi,27,F
7001,Waseem Chavan,51,M
7001,Sabiha Mudaliar,45,F
7003,Praveen Bandi,54,M
7003,Vijay Uppar,19,M
7004,Tejaswini Acharya,49,F
7005,Fatima Chavan,57,F
7006,Kavya Naik,16,F
7007,Naveen Madiwalar,39,M
7008,Santosh Madiwalar,24,M
7009,Imran Pujari,33,M
7009,Deepa Wali,38,F
7012,Savitha Kamath,49,F
7013,Latha Badiger,68,F
7013,Chandana Bhat,35,F
7016,Anand Kattimani,38,M
7016,Lakshmi Patil,25,F
7019,Padma Jadhav,40,F
7019,Chandana Desai,56,F
7022,Ranganath Lamani,32,M
7025,Mahesh Desai,32,M
7025,Bharathi Nayaka,53,F
7026,Kavya Hegde,18,F
7026,Kiran Rao,19,M
7027,Kamala Belagavi,64,F
7027,Deepika Bhat,59,F
7028,Padma Devadiga,59,F
7029,Dhanya Kattimani,24,F
7032,Madhu Devadiga,56,M
7033,Chetan Devadiga,34,M
7034,Dhanya Angadi,37,F
7034,Manjula Suvarna,31,F
7035,Sahana Nayaka,25,F
7038,Anil Devadiga,27,M
7040,Sunitha Reddy,54,F
7040,Tejaswini Hiremath,42,F
7041,Meena Bandi,56,F
7043,Yashoda Badiger,63,F
7046,Vijay Kumar,46,M
7046,Hemalatha Chavan,42,F
7048,Anil Jadhav,67,M
7049,Kalpana Suvarna,52,F
7051,Anand Khan,31,M
7056,Manjula Chavan,52,F
7058,Akshata Mallya,46,F
7059,Hanumantha Mudaliar,55,M
7059,Dinesh Desai,26,M
7060,Ramesh Mallya,65,M
7060,Omkar Shetty,36,M
7061,Praveen Angadi,26,M
7062,Krishna Jadhav,51,M
7062,Manjula Uppar,53,F
7064,Mamatha Patil,66,F
7065,Nandini Rai,63,F
7065,Nandini Angadi,45,F
7066,Arun Sharma,36,M
7067,Kiran Desai,56,M
7067,Jyothi Uppar,61,F
7069,Chandana Pawar,19,F
7071,Chaitra Acharya,41,F
7071,Latha Mallya,59,F
7072,Basavaraj Wali,64,M
7072,Kavya Angadi,43,F
7073,Srinivas Belagavi,67,M
7073,Vidya Doddamani,60,F
7074,Akshata Devadiga,66,F
7074,Savitha Kattimani,59,F
7075,Deepa Jadhav,46,F
7076,Deepika Badiger,49,F
7077,Pavan Iyer,47,M
7077,Rizwan Mudaliar,43,M
7079,Jagadish Talawar,28,M
7079,Sabiha Mallya,24,F
7080,Anand Shanbhag,21,M
7080,Dinesh Chavan,42,M
7082,Ananya Talawar,25,F
7082,Lalitha Gowda,67,F
7083,Mohammed Kodagu,27,M
7084,Shwetha Shanbhag,48,F
7084,Bhavya Kumar,58,F
7086,Mahesh Pujari,40,M
7089,Ishwarya Kulkarni,21,F
7091,Sahana Desai,47,F
7093,Chandana Uppar,66,F
7093,Imran Rai,41,M
7094,Tanveer Doddamani,34,M
7094,Uma Pujari,61,F
7095,Sandeep Patil,57,M
7098,Mamatha Desai,46,F
7100,Rekha Kodagu,16,F
7100,Chandana Mudaliar,54,F
7102,Lohith Khan,51,M
7102,Manjunath Pawar,22,M
7104,Salman Sharma,16,M
7104,Manjula Wali,59,F
7106,Ayesha Kattimani,66,F
7106,Rachana Iyer,24,F
7107,Harini Mallya,35,F
7108,Nandish Hadimani,36,M
7109,Harish Madiwalar,46,M
7109,Geetha Kattimani,34,F
7110,Harini Kulkarni,31,F
7110,Umesh Naik,37,M
7111,Anand Reddy,21,M
7111,Divya Chavan,56,F
7112,Venkatesh Murthy,28,M
7112,Raghavendra Mallya,46,M
7114,Netravati Kamath,21,F
7115,Madhu Acharya,28,M
7115,Hanumantha Hiremath,51,M
7117,Anand Gowda,62,M
7117,Krishna Shanbhag,55,M
7118,Omkar Salian,39,M
7120,Chandana Talawar,29,F
7123,Santosh Madiwalar,63,M
7125,Harish Jadhav,31,M
7126,Hemalatha Gowda,47,F
7128,Uma Bandi,19,F
7128,Dhanya Belagavi,62,F
7129,Lalitha Khan,20,F
7130,Raghavendra Bhat,44,M
7130,Vidya Sharma,18,F
7133,Tejaswini Belagavi,47,F
7136,Anand Kamath,22,M
7137,Kamala Lamani,29,F
7138,Savitha Murthy,47,F
7138,Sahana Kattimani,68,F
7139,Nithin Pujari,26,M
7139,Praveen Hadimani,21,M
7140,Nithin Gowda,20,M
7141,Ganesh Hadimani,26,M
7143,Indira Rao,33,F
7143,Tanveer Kattimani,22,M
7146,Nandish Murthy,21,M
7146,Zameer Doddamani,38,M
7148,Mamatha Hegde,40,F
7148,Chetan Hadimani,66,M
7151,Divya Iyer,51,F
7152,Jyothi Sharma,68,F
7153,Darshan Hiremath,47,M
7155,Latha Shetty,23,F
7156,Jyothi Wali,18,F
7156,Srinivas Bhat,19,M
7158,Salman Shetty,30,M
7158,Deepa Lamani,28,F
7159,Karthik Hadimani,29,M
7159,Yashoda Desai,66,F
7160,Pooja Uppar,50,F
7160,Kamala Hegde,16,F
7161,Anil Acharya,17,M
7161,Zameer Gowda,40,M
7163,Nagaraj Kattimani,58,M
7163,Gopal Badiger,53,M
7166,Madhu Wali,44,M
7167,Ayesha Devadiga,19,F
7167,Mamatha Wali,41,F
7169,Uma Gowda,63,F
7169,Bharathi Iyer,47,F
7170,Pallavi Uppar,31,F
7170,Triveni Mallya,35,F
7172,Ananya Madiwalar,59,F
7172,Mohammed Bandi,21,M
7173,Harini Wali,32,F
7174,Ruksana Murthy,16,F
7174,Nithin Mudaliar,62,M
7175,Rizwan Rai,27,M
7176,Varun Kumar,31,M
7177,Anitha Uppar,60,F
7179,Bindu Angadi,32,F
7181,Karthik Belagavi,16,M
7181,Rajesh Reddy,69,M
7182,Reshma Naik,47,F
7183,Sunitha Patil,63,F
7183,Pallavi Suvarna,27,F
7184,Anitha Kumar,54,F
7184,Meena Salian,62,F
7186,Hemalatha Devadiga,60,F
7188,Meena Shanbhag,47,F
7189,Sabiha Acharya,16,F
7189,Geetha Kattimani,23,F
7190,Ganesh Shanbhag,51,M
7190,Dhanya Bhat,33,F
7192,Manjula Murthy,50,F
7192,Geetha Angadi,69,F
7193,Gowramma Kattimani,68,F
7194,Indira Patil,46,F
7195,Shwetha Suvarna,50,F
7196,Akshata Gowda,22,F
7196,Devaraj Hegde,56,M
7197,Balaji Naik,16,M
7197,Noor Devadiga,20,F
7201,Lohith Hiremath,60,M
7201,Savitha Iyer,26,F
7202,Meena Kulkarni,35,F
7203,Manjunath Lamani,59,M
7203,Kavya Khan,33,F
7206,Fatima Hiremath,25,F
7206,Netravati Mallya,56,F
7207,Manjula Gaonkar,16,F
7208,Gowramma Suvarna,65,F
7209,Dhanya Wali,61,F
7209,Deepika Nayaka,18,F
7210,Manjunath Mallya,16,M
7210,Kamala Suvarna,56,F
7211,Uday Gowda,59,M
7212,Rekha Kamath,44,F
7213,Santosh Rai,64,M
7214,Thimmaiah Angadi,30,M
7216,Manjunath Kodagu,67,M
7216,Akshata Shanbhag,55,F
7217,Triveni Mudaliar,36,F
7219,Indira Kamath,53,F
7219,Rajesh Hegde,45,M
7220,Hemalatha Hiremath,56,F
7220,Zeenath Devadiga,60,F
7221,Rekha Rai,62,F
7221,Prakash Sharma,63,M
7222,Darshan Belagavi,33,M
7222,Pavan Angadi,68,M
7223,Pooja Patil,49,F
7223,Geetha Hadimani,31,F
7226,Kavya Shetty,67,F
7226,Sunil Reddy,28,M
7227,Savitha Pujari,67,F
7229,Hanumantha Devadiga,47,M
7229,Dhanya Talawar,16,F
7230,Nandish Bandi,51,M
7230,Ruksana Salian,57,F
7232,Ranganath Kumar,18,M
7234,Girish Iyer,59,M
7234,Salman Kattimani,70,M
7236,Deepa Salian,36,F
7238,Ayesha Chavan,42,F
7239,Mohammed Kodagu,32,M
7239,Zeenath Uppar,16,F
7240,Praveen Pujari,34,M
7241,Mahesh Desai,17,M
7241,Vidya Hadimani,60,F
7242,Akshata Rao,48,F
7245,Pallavi Shetty,38,F
7246,Zeenath Doddamani,41,F
7246,Indira Bandi,27,F
7247,Imran Shetty,50,M
7248,Usha Naik,43,F
7249,Manjula Salian,45,F
7250,Anitha Talawar,20,F
7251,Roopa Badiger,35,F
7251,Salman Kulkarni,58,M
7252,Omkar Hegde,38,M
7255,Arun Desai,41,M
7255,Anitha Bhat,65,F
7258,Ayesha Hiremath,70,F
7259,Triveni Chavan,69,F
7259,Ganesh Sharma,21,M
7261,Prakash Mudaliar,38,M
7261,Balaji Shanbhag,63,M
7262,Praveen Murthy,53,M
7262,Waseem Chavan,19,M
7264,Fatima Desai,18,F
7264,Sahana Salian,24,F
7265,Lalitha Doddamani,26,F
7265,Yashwanth Doddamani,62,M
7266,Latha Badiger,18,F
7266,Sunitha Kulkarni,22,F
7267,Raghavendra Wali,29,M
7267,Lakshmi Belagavi,24,F
7268,Ramesh Wali,66,M
7269,Girish Kodagu,18,M
7272,Santosh Gaonkar,20,M
7273,Rizwan Mallya,53,M
7273,Ishwarya Gaonkar,67,F
7274,Yashoda Belagavi,33,F
7275,Chandru Khan,58,M
7275,Sushma Suvarna,19,F
7276,Netravati Lamani,36,F
7277,Chandru Pujari,44,M
7278,Savitha Kumar,64,F
7279,Suresh Bandi,33,M
7280,Usha Jadhav,37,F
7280,Darshan Madiwalar,22,M
7281,Hanumantha Bhat,30,M
7282,Naveen Belagavi,63,M
7283,Prakash Wali,66,M
7283,Tejaswini Lamani,59,F
7284,Sunitha Naik,25,F
7284,Vijay Mallya,64,M
7285,Pavan Kulkarni,36,M
7285,Santosh Madiwalar,32,M
7286,Tejaswini Belagavi,50,F
7287,Sahana Sharma,38,F
7287,Tejaswini Kattimani,52,F
7288,Prakash Pawar,28,M
7289,Praveen Gaonkar,66,M
7292,Chaitra Hadimani,56,F
7293,Salman Uppar,68,M
7294,Sabiha Acharya,34,F
7295,Abdul Iyer,40,M
7295,Santosh Salian,30,M
7299,Eshwar Gaonkar,67,M
7300,Umesh Acharya,25,M
7300,Ayesha Pujari,39,F
7301,Shivakumar Desai,38,M
7301,Harini Reddy,62,F
7302,Noor Gaonkar,16,F
7302,Krishna Desai,59,M
7303,Sushma Hiremath,41,F
7304,Varun Gaonkar,42,M
7304,Tejaswini Hadimani,20,F
7306,Salman Uppar,27,M
7306,Sahana Murthy,27,F
7308,Tejaswini Pujari,21,F
7308,Sunil Nayaka,48,M
7309,Lohith Khan,48,M
7309,Zameer Nayaka,51,M
7311,Jyothi Nayaka,18,F
7312,Zeenath Rao,66,F
7313,Thimmaiah Jadhav,51,M
7315,Pooja Wali,30,F
7315,Gopal Khan,63,M
7317,Vidya Hadimani,29,F
7317,Manjula Rai,49,F
7318,Kavya Chavan,25,F
7319,Bhavya Hegde,19,F
7319,Shivakumar Patil,20,M
7322,Kamala Salian,52,F
7323,Chaitra Lamani,41,F
7323,Sunitha Kamath,22,F
7324,Reshma Bandi,60,F
7325,Salman Chavan,55,M
7326,Rekha Kulkarni,24,F
7328,Uday Patil,37,M
7330,Girish Badiger,70,M
7334,Ruksana Angadi,21,F
7337,Hemalatha Lamani,33,F
7340,Chandana Reddy,45,F
7340,Hemalatha Nayaka,66,F
7341,Naveen Pawar,44,M
7341,Latha Devadiga,26,F
7342,Ananya Bandi,36,F
7342,Suresh Angadi,26,M
7343,Padma Belagavi,34,F
7344,Deepika Rai,57,F
7345,Gowramma Shanbhag,61,F
7345,Deepa Lamani,51,F
7347,Vani Kamath,44,F
7348,Waseem Pawar,22,M
7348,Umesh Belagavi,69,M
7349,Basavaraj Rai,69,M
7350,Anitha Lamani,27,F
7351,Vani Desai,30,F
7351,Salman Devadiga,58,M
7353,Karthik Naik,30,M
7355,Tejaswini Kulkarni,30,F
7356,Kamala Hiremath,58,F
7357,Ranganath Pawar,16,M
7357,Varun Pujari,47,M
7358,Deepika Hegde,47,F
7358,Anand Rai,20,M
7359,Umesh Gowda,62,M
7360,Lokesh Lamani,53,M
7361,Imran Desai,68,M
7361,Ranganath Belagavi,29,M
7362,Padma Wali,41,F
7362,Geetha Shetty,56,F
7363,Meena Sharma,19,F
7363,Savitha Gowda,66,F
7364,Deepa Madiwalar,52,F
7364,Varun Iyer,49,M
7366,Naveen Murthy,51,M
7367,Ravi Naik,18,M
7370,Hemalatha Devadiga,37,F
7371,Gowramma Madiwalar,64,F
7372,Vijay Badiger,26,M
7373,Jagadish Salian,44,M
7374,Vijay Badiger,61,M
7374,Ishwarya Devadiga,23,F
7375,Kamala Belagavi,57,F
7375,Gowramma Rai,19,F
7376,Tejaswini Desai,37,F
7376,Hanumantha Sharma,50,M
7379,Rajesh Hegde,22,M
7380,Prakash Hiremath,50,M
7380,Darshan Pujari,49,M
7381,Anitha Lamani,16,F
7382,Dhanya Shanbhag,66,F
7382,Chetan Hadimani,67,M
7383,Yashwanth Hiremath,68,M
7383,Yashoda Bandi,27,F
7384,Dhanya Lamani,17,F
7384,Omkar Badiger,27,M
7385,Bharathi Sharma,17,F
7385,Sharath Kodagu,66,M
7386,Sabiha Hegde,43,F
7388,Karthik Pawar,45,M
7388,Pavan Naik,23,M
7390,Santosh Hegde,58,M
7392,Vani Kamath,38,F
7393,Bharathi Pawar,28,F
7394,Rachana Kattimani,68,F
7394,Naveen Talawar,37,M
7395,Deepa Hiremath,42,F
7395,Rajesh Shanbhag,44,M
7396,Ishwarya Patil,68,F
7397,Harini Kattimani,59,F
7397,Prakash Kattimani,19,M
7398,Praveen Gowda,60,M
7398,Ananya Uppar,57,F
7399,Gowramma Khan,28,F
7400,Chandru Shanbhag,40,M
7401,Mahesh Angadi,57,M
7403,Ayesha Talawar,53,F
7404,Venkatesh Chavan,18,M
7406,Sushma Kamath,35,F
7407,Balaji Gowda,64,M
7407,Sandeep Belagavi,16,M
7410,Sushma Wali,41,F
7412,Kamala Rai,36,F
7412,Vani Salian,21,F
7413,Shivakumar Lamani,70,M
7414,Chandru Sharma,38,M
7414,Ganesh Sharma,42,M
7415,Rachana Pujari,63,F
7418,Nandini Sharma,62,F
7418,Farhan Devadiga,69,M
7420,Netravati Nayaka,22,F
7421,Bhavya Iyer,70,F
7422,Zeenath Acharya,38,F
7422,Rachana Pujari,59,F
7423,Salman Suvarna,23,M
7423,Ramesh Uppar,22,M
7424,Kamala Rai,48,F
7424,Bindu Bandi,68,F
7426,Devaraj Desai,37,M
7427,Sunitha Doddamani,47,F
7427,Hemalatha Patil,66,F
7428,Ishwarya Khan,29,F
7429,Gopal Hiremath,55,M
7430,Noor Desai,46,F
7431,Sharath Mudaliar,43,M
7432,Indira Uppar,48,F
7432,Mohammed Kumar,23,M
7435,Usha Hegde,66,F
7436,Divya Devadiga,28,F
7436,Prakash Angadi,25,M
7437,Ananya Talawar,53,F
7440,Yogesh Mallya,63,M
7440,Anil Hiremath,49,M
7442,Deepa Bhat,19,F
7442,Uday Kulkarni,19,M
7443,Farhan Salian,51,M
7443,Rachana Reddy,52,F
7445,Harini Suvarna,36,F
7446,Bharathi Bhat,30,F
7449,Srinivas Bandi,53,M
7450,Pavan Badiger,47,M
7453,Ruksana Wali,66,F
7454,Ayesha Hadimani,23,F
7454,Jyothi Chavan,28,F
7455,Ruksana Reddy,44,F
7455,Bindu Murthy,67,F
7456,Rajesh Kodagu,56,M
7456,Manjunath Pawar,37,M
7458,Vinay Madiwalar,49,M
7459,Nagaraj Patil,33,M
7461,Yogesh Shetty,34,M
7461,Sandeep Gowda,46,M
7462,Lokesh Iyer,19,M
7462,Dinesh Desai,36,M
7463,Kamala Devadiga,22,F
7464,Santosh Nayaka,55,M
7464,Chaitra Rai,36,F
7465,Manjunath Devadiga,33,M
7466,Praveen Salian,17,M
7467,Chaitra Kodagu,63,F
7468,Kiran Gowda,44,M
7468,Padma Iyer,53,F
7470,Krishna Mallya,16,M
7471,Reshma Talawar,62,F
7473,Srinivas Angadi,65,M
7474,Akshata Gaonkar,37,F
7475,Manjunath Salian,64,M
7475,Noor Rao,24,F
7476,Indira Reddy,16,F
7477,Mamatha Pawar,33,F
7477,Madhu Badiger,46,M
7478,Mamatha Mudaliar,18,F
7479,Latha Suvarna,49,F
7479,Farhan Khan,40,M
7480,Lalitha Bhat,35,F
7480,Sandeep Wali,48,M
7481,Usha Kulkarni,31,F
7481,Praveen Gowda,41,M
7482,Nithin Madiwalar,32,M
7482,Salman Uppar,64,M
7483,Santosh Acharya,37,M
7483,Balaji Rai,37,M
7487,Sharath Mudaliar,41,M
7487,Ayesha Acharya,20,F
7488,Naveen Jadhav,29,M
