AccusedMasterID,CaseMasterID,AccusedName,AgeYear,GenderID,FatherName,PersonID
7122,6918,Waseem Patil,21,M,Pavan,A1
7123,6919,Yashwanth Kumar,45,M,Harish,A1
7124,6920,Zameer Badiger,35,M,Vinay,A1
7125,6921,Yashwanth Chavan,28,M,Puneeth,A1
7126,6922,Omkar Wali,42,M,Imran,A1
7127,6923,Naveen Uppar,37,M,Balaji,A1
7128,6924,Varun Kamath,34,M,Basavaraj,A1
7129,6925,Uday Rai,54,M,Lohith,A1
7130,6926,Karthik Patil,26,M,Anil,A1
7131,6927,Anil Murthy,28,M,Yashwanth,A1
7132,6928,Arun Rao,54,M,,A1
7133,6929,Naveen Nayaka,30,M,,A1
7134,6930,Nithin Gowda,38,M,Prakash,A1
7135,6931,Ranganath Lamani,28,M,Karthik,A1
7136,6932,Chandana Nayaka,31,F,Krishna,A1
7137,6933,Ravi Gaonkar,18,M,Yashwanth,A1
7138,6934,Omkar Nik,34,M,Farhan,A1
7139,6935,Girish Gowda,49,M,,A1
7140,6936,Venkatesh Rao,44,M,Sandeep,A1
7141,6937,Suresh Pawar,52,M,Basavaraj,A1
7142,6938,Basavaraj Belagavi,51,M,Mahesh,A1
7143,6939,Dinesh Shanbhag,38,M,Madhu,A1
7144,6940,Chandru Bhat,43,M,Tanveer,A1
7145,6941,Nagaraj Kulkarni,45,M,Sandeep,A1
7146,6942,Venkatesh Jadhav,30,M,Farhan,A1
7147,6943,Uday Shanbhag,51,M,,A1
7148,6944,Nagaraj Devadiga,24,M,,A1
7149,6945,Hanumantha Sharma,34,M,Srinivas,A1
7150,6945,Uday Hegde,40,M,Darshan,A2
7151,6945,Dinesh Belagavi,51,M,Puneeth,A3
7152,6945,Rachana Lamani,34,F,Tanveer,A4
7153,6946,Ravi Pawar,47,M,Nandish,A1
7154,6947,Yashwanth Naik,21,M,Mohammed,A1
7155,6948,Basavaraj Lamani,38,M,,A1
7156,6949,Usha Pawar,17,F,Eshwar,A1
7157,6950,Anand Doddamani,20,M,,A1
7158,6951,Uday Hede,23,M,,A1
7159,6952,Srinivas Gowda,39,M,Imran,A1
7160,6953,Vijay Bandi,40,M,Dinesh,A1
7161,6954,Gopal Uppar,53,M,Devaraj,A1
7162,6955,Chandana Talawar,47,F,Ganesh,A1
7163,6956,Karthik,44,M,Venkatesh,A1
7164,6957,Venkatesh Talawar,22,M,Srinivas,A1
7165,6958,Lokesh Hiremah,17,M,Manjunath,A1
7166,6959,Rajesh Mallya,47,M,Harish,A1
7167,6959,Karthik Suvarna,32,M,,A2
7168,6959,Imran Rao,23,M,Yogesh,A3
7169,6959,Varun Jadhav,52,M,Suresh,A4
7170,6960,Chetan Pawar,21,M,Ganesh,A1
7171,6961,Yogesh Kumar,28,M,Uday,A1
7172,6962,Anitha Sharma,28,F,Girish,A1
7173,6963,Mohammed Lamani,56,M,Gopal,A1
7174,6964,Vijay Uppar,38,M,Ganesh,A1
7175,6965,Raghavendra Angadi,55,M,Sunil,A1
7176,6966,Ganesh Bandi,39,M,Anil,A1
7177,6967,I. Jadhav,27,M,Santosh,A1
7178,6968,Sabiha Jadhav,47,F,Gopal,A1
7179,6969,Rajesh Pujari,29,M,Rajesh,A1
7180,6970,Omkar Badiger,43,M,Karthik,A1
7181,6971,Raghavendra Hiremath,33,M,Zameer,A1
7182,6972,Ganesh Mudaliar,48,M,Devaraj,A1
7183,6973,Vinay Badiger,55,M,Abdul,A1
7184,6974,Waseem Iyer,19,M,Thimmaiah,A1
7185,6975,Ravi Hadimani,53,M,Mohammed,A1
7186,6976,Puneeth Madiwalar,49,M,Umesh,A1
7187,6977,Gopal Shanbhag,52,M,Sharath,A1
7188,6978,Chandru Shetty,42,M,Kiran,A1
7189,6979,Srinivas Salian,49,M,Waseem,A1
7190,6980,Ranganath Wali,19,M,Harish,A1
7191,6981,Omkar Badiger,38,M,Ramesh,A1
7192,6982,Gopal Belagavi,19,M,Yogesh,A1
7193,6983,Girish Rai,39,M,Sandeep,A1
7194,6984,Jyothi Patil,51,F,Lokesh,A1
7195,6985,Yogesh Mudaliar,49,M,Waseem,A1
7196,6986,R. Bandi,28,M,Gopal,A1
7197,6987,Imran Kamath,34,M,Vinay,A1
7198,6988,Gayathri Jadhav,26,F,Shivakumar,A1
7199,6989,Sharath Mudaliar,52,M,Nagaraj,A1
7200,6990,Fatima Kattimani,26,F,Eshwar,A1
7201,6991,Uma Hadimani,42,F,Chetan,A1
7202,6992,Ranganath Kodagu,25,M,Manjunath,A1
7203,6993,Arun Iyer,52,M,Mohammed,A1
7204,6994,Kiran Doddamani,36,M,Devaraj,A1
7205,6995,Thimmaiah Khan,23,M,Farhan,A1
7206,6996,Puneeth Bhat,35,M,Madhu,A1
7207,6997,Sunil Kulkarni,37,M,Sandeep,A1
7208,6998,Lohith Patil,44,M,Naveen,A1
7209,6999,Basavaraj Naik,29,M,Vijay,A1
7210,7000,Jagadish Sharma,47,M,Mohammed,A1
7211,7001,Lalitha Naik,27,F,Lokesh,A1
7212,7002,Ranganath Jadhav,52,M,,A1
7213,7003,Hanumantha Kamath,53,M,Naveen,A1
7214,7004,Raghavendra Mudaliar,39,M,Sunil,A1
7215,7005,Yashoda Mudaliar,44,F,Nandish,A1
7216,7006,Divya Wali,54,F,Eshwar,A1
7217,7007,Ishwarya Jadhav,43,F,Raghavendra,A1
7218,7008,Fatima Lamani,55,F,,A1
7219,7009,Waseem Madiwalar,44,M,Dinesh,A1
7220,7010,Farhan Madiwalar,45,M,Rajesh,A1
7221,7011,Arun Badiger,36,M,Devaraj,A1
7222,7012,Yashwanth Sharma,21,M,,A1
7223,7013,Manjula Patil,42,F,L.,A1
7224,7014,R. Hiremath,36,M,Arun,A1
7225,7015,Anand Murthy,55,M,Mahesh,A1
7226,7016,Vinay Angadi,33,M,Imran,A1
7227,7017,Hanumantha Sharma,18,M,F.,A1
7228,7018,Girish Bandi,32,M,Thimmaiah,A1
7229,7019,Girish Gaonkar,33,M,Karthik,A1
7230,7020,Nagaraj Nayaka,34,M,Balaji,A1
7231,7021,Sharath Uppar,29,M,,A1
7232,7022,Uday Bhat,30,M,Lohith,A1
7233,7023,Devaraj Salian,45,M,,A1
7234,7024,Triveni Kulkarni,40,F,Omkar,A1
7235,7025,Eshwar Rao,29,M,Yogesh,A1
7236,7026,Meena Bhat,44,F,Devaraj,A1
7237,7027,Nithin Hegde,48,M,Nandish,A1
7238,7028,Ravi Pawar,22,M,Nagaraj,A1
7239,7029,Dinesh Setty,27,M,Basavaraj,A1
7240,7030,Omkar Mudaliar,56,M,Yogesh,A1
7241,7031,Gopal Mallya,51,M,Rajesh,A1
7242,7032,Nithin Iyer,31,M,Kiran,A1
7243,7033,Manjunath Suvarna,22,M,,A1
7244,7034,Arun Badiger,34,M,,A1
7245,7035,Imran Nayaka,22,M,Anil,A1
7246,7036,Nagaraj Readdy,46,M,Nagaraj,A1
7247,7037,Chandru Salian,53,M,Nagaraj,A1
7248,7038,Gopal Khan,20,M,Eshwar,A1
7249,7039,Shivakumar Rao,40,M,Varun,A1
7250,7040,Imran Pujari,27,M,Manjunath,A1
7251,7041,Chetan Acharya,25,M,Vinay,A1
7252,7042,Santosh Madiwalar,33,M,Arun,A1
7253,7043,Suresh Chavan,37,M,Srinivas,A1
7254,7044,Mahesh Mudaliar,18,M,,A1
7255,7045,Thimmaiah Pujari,38,M,Suresh,A1
7256,7046,Sunil Kattimani,32,M,Nithin,A1
7257,7047,Harish Hadimani,54,M,Naveen,A1
7258,7048,Abdul Kodagu,27,M,Waseem,A1
7259,7049,Chetan Devadiga,52,M,Ganesh,A1
7260,7050,Umesh Gowda,43,M,Mahesh,A1
7261,7051,Ishwarya Khan,28,F,,A1
7262,7052,Sandeep Patil,46,M,Vinay,A1
7263,7053,Abdul Hadimani,25,M,,A1
7264,7054,Devaraj Shetty,54,M,Lokesh,A1
7265,7055,Sandeep Hiremath,54,M,Vijay,A1
7266,7055,Abdul Pawar,47,M,Vijay,A2
7267,7056,Darshan Shetty,47,M,Salman,A1
7268,7057,Naveen Chavan,34,M,Zameer,A1
7269,7058,Chandru Sharma,33,M,Lohith,A1
7270,7059,Prakash Kamath,33,M,,A1
7271,7060,Latha Chavan,39,F,,A1
7272,7061,Jagadish Rai,44,M,Nagaraj,A1
7273,7062,Vani Kumr,18,F,Eshwar,A1
7274,7063,Nagaraj Rddy,44,M,,A1
7275,7064,Karthik Naik,51,M,Basavaraj,A1
7276,7065,Abdul Acharya,43,M,Krishna,A1
7277,7066,Prakash Khan,41,M,Kiran,A1
7278,7067,Naveen Belagavi,51,M,Naveen,A1
7279,7068,Lokesh Bandi,30,M,Puneeth,A1
7280,7069,Anand Naik,52,M,Umesh,A1
7281,7070,Anand Kamath,25,M,Devaraj,A1
7282,7071,Salman Rao,31,M,Anil,A1
7283,7072,Meena Chavan,31,F,Nagaraj,A1
7284,7073,Tanveer Kulkarni,44,M,Vijay,A1
7285,7074,Puneeth Pujari,37,M,,A1
7286,7075,Gopal Badiger,55,M,,A1
7287,7076,Abdul Rai,24,M,Vijay,A1
7288,7077,Uday Patil,33,M,Karthik,A1
7289,7078,Uday Khan,27,M,Ramesh,A1
7290,7079,Ganesh Wali,55,M,Madhu,A1
7291,7080,Farhan Sharma,48,M,Nagaraj,A1
7292,7081,Vijay Gowda,28,M,Girish,A1
7293,7082,Rizwan Talawar,29,M,Mahesh,A1
7294,7083,Sunitha Hiremath,41,F,Sharath,A1
7295,7084,Sharath Hegde,39,M,Darshan,A1
7296,7085,Yashwanth Hiremath,25,M,,A1
7297,7086,Chetan Gowdaa,28,M,Madhu,A1
7298,7087,Anil Desai,23,M,Lohith,A1
7299,7088,Karthik Angadi,23,M,,A1
7300,7089,Anil Mallya,27,M,Abdul,A1
7301,7090,Karthik Kumar,18,M,Arun,A1
7302,7091,Ramesh Uppar,35,M,Lohith,A1
7303,7092,Raghavendra Mudaliar,48,M,Mahesh,A1
7304,7093,Umesh Badiger,26,M,Rajesh,A1
7305,7094,Hanumantha Kulkarni,20,M,Naveen,A1
7306,7095,Anil Kattimani,54,M,Vinay,A1
7307,7096,Madhu Uppar,43,M,,A1
7308,7097,Mahesh Murthy,34,M,Umesh,A1
7309,7098,Pavan Rao,19,M,,A1
7310,7099,Darshan Bhat,18,M,,A1
7311,7100,Basavaraj Muthy,27,M,Nithin,A1
7312,7101,Devaraj Salian,37,M,Rajesh,A1
7313,7102,Madhu Desai,52,M,,A1
7314,7103,Uday Patil,43,M,Balaji,A1
7315,7104,Sharath Nayaka,47,M,Nandish,A1
7316,7105,Sunil Rao,50,M,Vinay,A1
7317,7106,Ganesh Salian,55,M,Devaraj,A1
7318,7107,Chetan Pujari,24,M,Anand,A1
7319,7108,Santosh Rao,48,M,Omkar,A1
7320,7109,Umesh Bandi,29,M,,A1
7321,7110,Uday Mudaliar,27,M,Arun,A1
7322,7111,Nithin Nayaka,41,M,Pavan,A1
7323,7112,Sunil Naik,22,M,Vinay,A1
7324,7113,Santosh Lamani,39,M,Devaraj,A1
7325,7114,Chandru Kumar,20,M,Waseem,A1
7326,7115,Praveen Belagavi,38,M,Srinivas,A1
7327,7116,Mohammed Rai,48,M,Puneeth,A1
7328,7117,Nandish Uppar,39,M,Mahesh,A1
7329,7118,Thimmaiah Lamani,53,M,,A1
7330,7119,Ravi Gowda,36,M,,A1
7331,7119,Prakash Shetty,18,M,Rizwan,A2
7332,7120,Suresh Iyer,49,M,Girish,A1
7333,7121,Mahesh Badiger,22,M,Prakash,A1
7334,7122,Omkar Acharya,34,M,Thimmaiah,A1
7335,7123,Kalpana Hiremath,20,F,Lokesh,A1
7336,7124,Sandeep Doddamani,39,M,Imran,A1
7337,7125,Sandeep Salian,19,M,,A1
7338,7126,Eshwar Shetty,39,M,Zameer,A1
7339,7127,H. Bandi,41,M,Manjunath,A1
7340,7128,Omkar Hegde,42,M,Vijay,A1
7341,7129,Vinay Patil,53,M,Anil,A1
7342,7130,Farhan Talawar,34,M,Farhan,A1
7343,7131,Santosh Pawar,29,M,Omkar,A1
7344,7132,Farhan Saian,51,M,,A1
7345,7133,Sharath Naik,42,M,Mohammed,A1
7346,7134,A. Kodagu,27,M,Waseem,A1
7347,7135,Kavya Kumar,55,F,Vinay,A1
7348,7136,Bhavya Suvarna,52,F,,A1
7349,7137,Ayesha Desai,51,F,Omkar,A1
7350,7138,Karthik Naik,39,M,Rizwan,A1
7351,7139,Srinivas Badiger,25,M,Sunil,A1
7352,7140,Jagadish Salian,49,M,Chetan,A1
7353,7141,Tejaswini Murthy,32,F,Zameer,A1
7354,7142,Omkar Angadi,24,M,Zameer,A1
7355,7143,Pavan Rao,32,M,Nithin,A1
7356,7144,Darshan Madiwalar,28,M,Darshan,A1
7357,7145,Anand Bhat,25,M,Ravi,A1
7358,7146,Uday Rai,33,M,Anil,A1
7359,7147,Ganesh Hadimani,37,M,,A1
7360,7148,Divya Bhat,31,F,Pavan,A1
7361,7149,Kalpana Belagavi,27,F,Varun,A1
7362,7150,Imran Naik,23,M,Sharath,A1
7363,7151,Salman Gaonkar,29,M,Pavan,A1
7364,7152,Arun Bhat,47,M,Waseem,A1
7365,7153,Suresh Iyer,47,M,Shivakumar,A1
7366,7154,Suresh Pujari,44,M,Venkatesh,A1
7367,7155,Krishna Belagavi,55,M,Lokesh,A1
7368,7156,V. Reddy,45,F,Mahesh,A1
7369,7157,Arun Hege,40,M,,A1
7370,7158,Naveen Chavan,41,M,Shivakumar,A1
7371,7159,Salman Patil,27,M,Sunil,A1
7372,7160,Mamatha Hiremath,41,F,Thimmaiah,A1
7373,7161,Vinay Patil,24,M,,A1
7374,7162,Mohammed Angadi,31,M,Srinivas,A1
7375,7163,Chandru Chavan,34,M,Gopal,A1
7376,7164,Vinay Angadi,48,M,Suresh,A1
7377,7165,G. Naik,34,M,Yogesh,A1
7378,7166,Nandish Chavan,47,M,Mahesh,A1
7379,7167,Santosh Rao,20,M,Ramesh,A1
7380,7168,Sharath Suvarna,21,M,Dinesh,A1
7381,7169,Sabiha Hegde,53,F,,A1
7382,7170,Vinay Pujari,29,M,Abdul,A1
7383,7171,Shivakumar Sharma,43,M,Puneeth,A1
7384,7172,Noor Kulkarni,47,F,Nagaraj,A1
7385,7173,Darshan Acharya,45,M,Nithin,A1
7386,7174,Devaraj Suvarna,43,M,Venkatesh,A1
7387,7175,Madhu Mudaliar,18,M,,A1
7388,7176,Rizwan Mudaliar,40,M,Harish,A1
7389,7177,Venkatesh Salian,26,M,Vijay,A1
7390,7178,Varun Gaonkar,42,M,,A1
7391,7179,Nithin Rai,22,M,,A1
7392,7180,Lakshmi Doddamani,38,F,Lohith,A1
7393,7181,Tanveer Kodagu,21,M,Arun,A1
7394,7182,Zameer Naik,44,M,Raghavendra,A1
7395,7183,Venkatesh Madiwalar,46,M,Chandru,A1
7396,7184,Anand Sharma,19,M,Naveen,A1
7397,7185,Suresh Kattimani,50,M,Zameer,A1
7398,7186,Mohammed Kumar,46,M,Karthik,A1
7399,7187,Varun Madiwalar,39,M,Pavan,A1
7400,7188,Suresh Rai,25,M,Balaji,A1
7401,7189,Dinesh Belagavi,52,M,Puneeth,A1
7402,7189,Uday Hegde,41,M,Darshan,A2
7403,7189,Hanumantha Shama,34,M,Srinivas,A3
7404,7190,Karthik Hegde,21,M,Abdul,A1
7405,7191,Gopal Bhat,31,M,Raghavendra,A1
7406,7192,Mahesh Desai,39,M,Rajesh,A1
7407,7193,Ramesh Hiremath,32,M,,A1
7408,7194,Mohammed Kattimani,24,M,Harish,A1
7409,7195,Mohammed Murthy,39,M,Ravi,A1
7410,7196,Zameer Shetty,27,M,Nagaraj,A1
7411,7197,A. Doddamani,51,M,Karthik,A1
7412,7198,Karthik Naik,50,M,Basavaraj,A1
7413,7199,Shivakumar Patil,48,M,Devaraj,A1
7414,7200,Geetha Kamath,39,F,Madhu,A1
7415,7201,Santosh Devadiga,30,M,Prakash,A1
7416,7202,Ramesh Pawar,38,M,Chandru,A1
7417,7203,Chetan Badiger,23,M,Ganesh,A1
7418,7204,Balaji Uppar,55,M,Varun,A1
7419,7205,Eshwar Malya,37,M,Vijay,A1
7420,7206,Arun Pujai,54,M,Dinesh,A1
7421,7207,Naveen Talawar,48,M,Tanveer,A1
7422,7208,Sushma Bandi,30,F,Yogesh,A1
7423,7209,Devaraj Bandi,33,M,Krishna,A1
7424,7210,Jagadish Uppar,48,M,,A1
7425,7211,Abdul Pujari,18,M,Sunil,A1
7426,7212,Sandeep Rao,24,M,Venkatesh,A1
7427,7213,Anand Hiremath,54,M,,A1
7428,7214,Chandru Wali,48,M,Ganesh,A1
7429,7215,Kamala Devadiga,29,F,,A1
7430,7216,Yashwanth Lamani,29,M,Dinesh,A1
7431,7217,Sharath Reddy,51,M,,A1
7432,7218,Anil Wali,40,M,Uday,A1
7433,7219,Prakash Mallya,40,M,,A1
7434,7220,Raghavendra Gaonkar,18,M,,A1
7435,7221,Srinivas Khan,33,M,Karthik,A1
7436,7222,Salman Gaonkar,23,M,Salman,A1
7437,7223,Harini Badiger,31,F,Puneeth,A1
7438,7224,Anand Murthy,52,M,Vinay,A1
7439,7225,Lokesh Kamath,21,M,Chandru,A1
7440,7226,Eshwar Salin,34,M,Varun,A1
7441,7227,Chetan Kulkarni,51,M,Naveen,A1
7442,7228,Waseem Iyer,24,M,,A1
7443,7229,Farhan Angadi,27,M,Kiran,A1
7444,7230,Lohith Rai,30,M,,A1
7445,7231,Dinesh Hireath,21,M,Srinivas,A1
7446,7232,Puneeth Nayaka,44,M,Devaraj,A1
7447,7233,Ganesh Khan,36,M,Praveen,A1
7448,7234,Basavaraj Jadhav,32,M,Chandru,A1
7449,7235,Varun Sharma,41,M,Kiran,A1
7450,7236,Uday Shetty,36,M,Kiran,A1
7451,7237,Devaraj Badiger,22,M,Varun,A1
7452,7238,Salman Suvarna,18,M,,A1
7453,7239,Yashwanth Hadimani,38,M,Yogesh,A1
7454,7240,Kiran Hadimani,40,M,Karthik,A1
7455,7241,Sandeep Koagu,43,M,Vinay,A1
7456,7242,Yogesh Jadhav,49,M,Sharath,A1
7457,7243,Arun Badiger,34,M,Devaraj,A1
7458,7244,Latha Chavan,40,F,,A1
7459,7245,Suresh Pujari,33,M,Zameer,A1
7460,7246,Dinesh Pawar,45,M,Puneeth,A1
7461,7247,Salman Rai,25,M,Madhu,A1
7462,7248,Ravi Pujari,51,M,Uday,A1
7463,7249,Anand Pwar,55,M,Nagaraj,A1
7464,7250,Nithin Mallya,51,M,Nithin,A1
7465,7251,Sharath Badiger,31,M,Mohammed,A1
7466,7252,Ravi Reddy,36,M,,A1
7467,7253,Thimmaiah Desai,37,M,Umesh,A1
7468,7254,Farhan Rai,20,M,,A1
7469,7255,Thimmaiah Doddamani,42,M,Omkar,A1
7470,7256,Akshata Lamani,26,F,Zameer,A1
7471,7257,Deepa Talawar,28,F,,A1
7472,7258,Lakshmi Angadi,42,F,Nithin,A1
7473,7259,Puneeth Mudaliar,21,M,Balaji,A1
7474,7260,Balaji Salian,37,M,Devaraj,A1
7475,7261,Darshan Angadi,52,M,Omkar,A1
7476,7262,Sunil Salian,41,M,Mohammad,A1
7477,7263,Reshma Jadhav,36,F,Mahesh,A1
7478,7264,Kiran Sharma,35,M,Sunil,A1
7479,7264,Shivakumar Sharma,39,M,Suresh,A2
7480,7264,Venkatesh Salian,42,M,Puneeth,A3
7481,7265,Yashwanth Sharma,28,M,Y.,A1
7482,7266,Yashoda Shetty,23,F,Yogesh,A1
7483,7267,Vani Madiwalar,39,F,Santosh,A1
7484,7268,Chetan Belagavi,47,M,Naveen,A1
7485,7269,Darshan Pujai,20,M,C.,A1
7486,7270,Manjunath Madiwalar,42,M,Srinivas,A1
7487,7271,Naveen Pawar,50,M,,A1
7488,7272,Waseem Iyer,20,M,Thimmaiah,A1
7489,7273,Omkar Pawar,33,M,Rizwan,A1
7490,7274,Yashoda Mudaliar,25,F,Venkatesh,A1
7491,7275,Uday Rai,53,M,,A1
7492,7276,F. Angadi,33,M,Sandeep,A1
7493,7277,Lohith Murthy,32,M,Ravi,A1
7494,7278,Gopal Patil,31,M,,A1
7495,7279,Lalitha Kodagu,38,F,Varun,A1
7496,7280,Madhu Devadiga,40,M,Rizwan,A1
7497,7281,Yashoda Doddamani,27,F,Eshwar,A1
7498,7282,Madhu Lamani,54,M,Puneeth,A1
7499,7283,Ramesh Shetty,49,M,Uday,A1
7500,7284,Eshwar Mallya,19,M,Yogesh,A1
7501,7285,Imran Pujari,35,M,Uday,A1
7502,7286,Triveni Chavan,24,F,Hanumantha,A1
7503,7287,Rajesh,36,M,,A1
7504,7288,Krishna Doddamani,55,M,Uday,A1
7505,7288,Venkatesh Salian,43,M,P.,A2
7506,7288,Shivakumar Shara,40,M,Suresh,A3
7507,7288,Thimmaiah Lamani,26,M,Nagaraj,A4
7508,7289,Naveen Kattimani,37,M,Farhan,A1
7509,7290,Rekha Desai,54,F,A.,A1
7510,7291,Basavaraj Bhat,42,M,,A1
7511,7292,Darshan Mallya,22,M,Sharath,A1
7512,7293,Ramesh Desai,54,M,Zameer,A1
7513,7294,Gopal Shanbhag,52,M,Sharath,A1
7514,7295,Anand Uppar,29,M,Zameer,A1
7515,7296,Sandeep Wli,33,M,Prakash,A1
7516,7297,Mahesh Kamath,36,M,Pavan,A1
7517,7298,Salman Nayaka,22,M,Vinay,A1
7518,7299,Sandeep Iyer,46,M,Gopal,A1
7519,7300,Chandru Nayaka,54,M,Rajesh,A1
7520,7301,Thimmaiah Kattimani,48,M,A.,A1
7521,7302,Salman Kulkarni,20,M,Waseem,A1
7522,7303,Srinivas Madiwalar,23,M,Anil,A1
7523,7304,Arun Uppar,20,M,Waseem,A1
7524,7305,Yogesh Badiger,20,M,Suresh,A1
7525,7306,Mahesh Kodagu,55,M,Girish,A1
7526,7307,Abdul Rao,24,M,Dinesh,A1
7527,7308,Chetan Khan,25,M,Omkar,A1
7528,7309,Ramesh Lamani,29,M,Y.,A1
7529,7310,Nagaraj Talawar,29,M,Mohammed,A1
7530,7311,Vijay Hadimani,47,M,Hanumantha,A1
7531,7312,Eshwar Salian,54,M,Yashwanth,A1
7532,7313,Geetha Kulkarni,28,F,,A1
7533,7314,Praveen Wali,36,M,,A1
7534,7315,Venkatesh Kulkarni,19,M,Balaji,A1
7535,7316,Ruksana Madiwalar,51,F,Gopal,A1
7536,7317,Shwetha Mallya,46,F,Darshan,A1
7537,7318,Thimmaiah Gaonkar,21,M,Lohith,A1
7538,7319,Suresh Rai,43,M,Dinesh,A1
7539,7320,Chetan Pawar,22,M,Sandeep,A1
7540,7321,Vinay Reddy,33,M,Vinay,A1
7541,7321,Varun Jadhav,52,M,Suresh,A2
7542,7321,Karthik Iyer,22,M,Balaji,A3
7543,7322,Srinivas Talawar,50,M,Sunil,A1
7544,7323,Harish Jadhav,20,M,Imran,A1
7545,7324,Varun Rao,49,M,,A1
7546,7325,Uma Patil,53,F,Santosh,A1
7547,7326,Tanveer Kodagu,22,M,,A1
7548,7327,Ranganath Jadhav,51,M,Vinay,A1
7549,7328,Salman Kattimani,43,M,Girish,A1
7550,7329,Balaji Hireath,35,M,Gopal,A1
7551,7330,Manjunath Acharya,34,M,Lohith,A1
7552,7331,Anand Mallya,29,M,Darshan,A1
7553,7332,Vidya Shetty,34,F,Waseem,A1
7554,7333,Chetan Pujari,37,M,Karthik,A1
7555,7334,Netravati Pujari,37,F,Rajesh,A1
7556,7335,Dhanya Kamath,51,F,Nithin,A1
7557,7336,Hanumantha Shanbhag,44,M,Vijay,A1
7558,7337,Pavan Acharya,44,M,Tanveer,A1
7559,7338,Vinay Bhat,18,M,Balaji,A1
7560,7338,Prakash Kulkari,45,M,Rajesh,A2
7561,7339,Manjunath Readdy,40,M,,A1
7562,7340,Basavaraj Reddi,31,M,Shivakumar,A1
7563,7341,Vinay Acharya,36,M,Waseem,A1
7564,7342,Raghavendra Kattimani,41,M,Jagadish,A1
7565,7343,Puneeth Kattimani,37,M,,A1
7566,7344,P. Naik,26,M,Yashwanth,A1
7567,7345,Venkatesh Salian,27,M,Vijay,A1
7568,7346,Venkatesh Wali,19,M,Zameer,A1
7569,7347,Ravi Gaonkar,23,M,,A1
7570,7348,Jagadish Wali,41,M,Eshwar,A1
7571,7349,Jagadish Belagavi,37,M,Anand,A1
7572,7350,Jagadish Madiwalar,56,M,Krishna,A1
7573,7351,Varun Rai,20,M,,A1
7574,7352,Arun Bandi,49,M,Rizwan,A1
7575,7353,A. Iyer,54,M,Mohammed,A1
7576,7354,Lokesh Acharya,39,M,,A1
7577,7355,Zameer Madiwalar,44,M,Yogesh,A1
7578,7356,Nithin Mallya,47,M,,A1
7579,7357,Salman Uppr,21,M,Balaji,A1
7580,7358,Anil Hadimani,55,M,,A1
7581,7359,Thimmaiah Doddamani,42,M,,A1
7582,7360,Suresh Badiger,39,M,Harish,A1
7583,7361,Ravi Lamani,44,M,Ganesh,A1
7584,7362,Zameer Naik,45,M,Raghavendra,A1
7585,7363,Hanumantha Gowda,55,M,Salman,A1
7586,7364,Pavan Kumar,28,M,Sandeep,A1
7587,7365,Suresh Suvarna,50,M,Anil,A1
7588,7366,Vani Shetty,35,F,Chandru,A1
7589,7367,Madhu Angadi,19,M,,A1
7590,7368,Raghavendra Wali,17,M,Omkar,A1
7591,7369,Eshwar Naik,31,M,Salman,A1
7592,7370,Ramesh Bandi,22,M,Chandru,A1
7593,7371,Ramesh Angadi,37,M,Girish,A1
7594,7372,Yogesh Gowda,21,M,Gopal,A1
7595,7373,Darshan Wali,47,M,Vijay,A1
7596,7373,Prakash Shetty,19,M,Rizwan,A2
7597,7373,Vinay Bhat,17,M,Balaji,A3
7598,7373,Ravi Gowda,35,M,Puneeth,A4
7599,7374,Sunil Kattiani,40,M,Ganesh,A1
7600,7375,Rizwan Belagavi,22,M,Chetan,A1
7601,7376,Rajesh Kattimani,39,M,Hanumantha,A1
7602,7377,Umesh Uppar,35,M,,A1
7603,7378,Suresh Suvarna,49,M,Anil,A1
7604,7379,Gopal Salian,39,M,Mohammed,A1
7605,7380,Rizwan Doddamani,41,M,Suresh,A1
7606,7381,Kavya Kulkarni,19,F,Yashwanth,A1
7607,7382,Shwetha Nayaka,38,F,Sandeep,A1
7608,7383,Varun Bandi,36,M,Jagadish,A1
7609,7384,Venkatesh Lamani,35,M,Pavan,A1
7610,7385,Puneeth Belagavi,50,M,Rajesh,A1
7611,7386,Imran Dvadiga,38,M,Sharath,A1
7612,7387,Madhu Hiremath,38,M,,A1
7613,7388,Deepika Mallya,56,F,Nandish,A1
7614,7389,Shivakumar Belagavi,49,M,Thimmaiah,A1
7615,7390,Ranganath Kamath,55,M,Madhu,A1
7616,7391,Praveen Acharya,45,M,Harish,A1
7617,7392,Manjunath Acharya,31,M,Santosh,A1
7618,7393,Abdul Naik,32,M,Prakash,A1
7619,7394,Lokesh Hadimani,37,M,Yogesh,A1
7620,7395,Anand Hegde,29,M,Hanumantha,A1
7621,7396,Karthik Mudaliar,18,M,Nagaraj,A1
7622,7397,Lohith Murhy,44,M,Harish,A1
7623,7398,Vinay Salian,32,M,Ganesh,A1
7624,7399,Balaji Wali,49,M,Devaraj,A1
7625,7400,Rizwan Doddamani,28,M,Sandeep,A1
7626,7401,Chetan Acharya,49,M,Ranganath,A1
7627,7402,Dinesh Salian,19,M,Pavan,A1
7628,7403,Tejaswini Ier,55,F,Waseem,A1
7629,7404,Waseem Devadiga,44,M,Harish,A1
7630,7405,Kiran Murthy,30,M,Sandeep,A1
7631,7406,Lohith Kulkarni,37,M,,A1
7632,7407,Vinay Gowda,33,M,V.,A1
7633,7408,Yashwanth Gowdaa,41,M,,A1
7634,7409,Kiran Hiremath,53,M,Sandeep,A1
